4
28	0.980435
23	0.989952
22	0.995538
28	0.980435
23	0.989952
36	0.99594
26	0.964692
31	0.997036
28	0.980435
22	0.995538
6
23	0.989952
22	0.995538
23	0.989952
21	0.999047
16	0.961319
19	0.997547
18	0.991041
20	0.999939
24	0.982726
20	0.999939
8
16	0.961319
12	0.988683
21	0.999047
17	0.979392
21	0.999047
17	0.979392
20	0.999939
21	0.999047
15	0.935242
21	0.999047
10
21	0.999047
22	0.995538
17	0.979392
19	0.997547
18	0.991041
25	0.97421
17	0.979392
24	0.982726
13	0.972819
20	0.999939
