4
36	0.99594
24	0.982726
44	0.991216
36	0.99594
36	0.99594
21	0.999047
28	0.980435
43	0.987227
36	0.99594
43	0.987227
6
28	0.980435
22	0.995538
25	0.97421
36	0.99594
36	0.99594
44	0.991216
36	0.99594
27	0.970663
35	0.998222
36	0.99594
8
33	0.999985
21	0.999047
20	0.999939
24	0.982726
25	0.97421
26	0.964692
36	0.99594
19	0.997547
36	0.99594
28	0.980435
10
25	0.97421
21	0.999047
22	0.995538
21	0.999047
34	0.999614
19	0.997547
28	0.980435
36	0.99594
24	0.982726
22	0.995538
